simulation,subject,group_id,question_id,source_file,source_exam,source_question,answer,answer_source,difficulty,solution_status,shared_context,pages,question_text
simulacro-2,Sociales y Ciudadanas,EXT-social2021-16-16,social2021:16,06_PRACTICA_SOCIALES.pdf,,16,A,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p012.jpg,"Saber 11.º 2021 12 Considere el siguiente fragmento: “Con los jefes liberales que en la tarde de la sublevación y el caos habían ido a visitarlo en Palacio bajo las balas y entre los incendios, el presidente Ospina improvisó nuevamente un gobierno de Unidad Nacional, mientras Laureano Gómez, el jefe de su partido, que en vano había pedido el traspaso del poder a una Junta Militar, se iba indignado del país (a la España de Franco). En la Bogotá medio quemada restablecieron el orden las tropas del ejército venidas de Boyacá, pero en provincia los que fueron llamados “nueveabrileños” empezaron a levantar la autodefensa liberal vaticinada por Gaitán”. Tomado y adaptado de: https://bibliotecanacional.gov.co/es-co/proyectos-digitales/historia-de-colombia/libro/capitulo11.html ¿Qué periodo de la historia política colombiana se representa en este fragmento? Pregunta 16 La Violencia entre 1948 y 1953. El Frente Nacional entre 1958 y 1974. La Patria Boba entre 1810 y 1815. El gobierno de Rojas Pinilla entre 1954 y 1958. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-17-17,social2021:17,06_PRACTICA_SOCIALES.pdf,,17,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p013.jpg,"Considere atentamente el siguiente fragmento: “Es posible y conveniente para la nación y para el conservatismo buscar un entendimiento claro y firme con el Partido Liberal sobre la única base que éste somete a su consideración y a la discusión de todos los colombianos: la de que se regrese a la normalidad institucional mediante un acuerdo de los dos partidos tradicionales, que agrupan a la casi totalidad de colombianos en sus filas, por el cual se haga imposible que el gobierno civil y nacional que haya de suceder al de las Fuerzas Armadas se convierta en una hegemonía de partido, y recaiga la nación en los peligros y las tragedias anteriores”. Tomado de: http://www.lablaa.org/blaavirtual/exhibiciones/lleras/pdf/carpeta-35/documento-522.pdf De acuerdo con el texto anterior, ¿cuál de las siguientes razones explicaría que este fragmento pertenece al periodo del Frente Nacional? Pregunta 17 El autor propone un acuerdo entre los partidos tradicionales como alternativa política ante la amenaza del fascismo, la dictadura militar y los totalitarismos. Da cuenta de la voluntad de paz y conciliación de los colombianos en el periodo de la dictadura de las Fuerzas Armadas encabezadas por el general Rojas Pinilla. Da cuenta del acuerdo realizado por los partidos tradicionales como salida a la crisis social producida por la violencia y los sectarismos bipartidistas de la década de los años 1950. El autor advierte de los peligros inherentes a un modelo democrático electoral polarizado por dos partidos políticos tradicionales, antagónicos y excluyentes. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-18-18,social2021:18,06_PRACTICA_SOCIALES.pdf,,18,B,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p013.jpg,"Saber 11.º 2021 13 Las revoluciones sociales son transformaciones rápidas y fundamentales de la situación de una sociedad y de sus estructuras de clase; se acompañan de las revueltas y se basan en dos coincidencias: cambio estructural por levantamiento de clases y posibilidad de transformación política y social. Entre las revoluciones más sobresalientes están: la Revolución mexicana, la Revolución cubana, la Revolución nicaragüense (sandinista) y la Revolución rusa. ¿Cuál es el orden cronológico (del más antiguo al más reciente) de las revoluciones mencionadas? Pregunta 18 Revolución nicaragüense, Revolución rusa, Revolución mexicana, Revolución cubana. Revolución mexicana, Revolución rusa, Revolución cubana, Revolución nicaragüense. Revolución rusa, Revolución cubana, Revolución mexicana, Revolución nicaragüense. Revolución cubana, Revolución rusa, Revolución mexicana, Revolución nicaragüense. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-19-19,social2021:19,06_PRACTICA_SOCIALES.pdf,,19,D,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p014.jpg,"En el contexto de la crisis económica experimentada por el país a finales de la década de los años 1990, el gobierno colombiano estableció una serie de acuerdos con el Fondo Monetario Internacional que contemplaban la ejecución de medidas tales como: reforma estructural del sector público; fortalecimiento del sector financiero; reducción del gasto del gobierno central; reforma pensional; protección al libre comercio; extensión del impuesto al valor agregado (IVA); participación del sector privado en servicios de infraestructura; flexibilización laboral; mayores condiciones legales para la inversión extranjera en explotación petrolera y minera y privatización de bancos estatales y empresas públicas del sector energético y de telecomunicaciones. ¿Por qué estas medidas pueden catalogarse como “neoliberales”? Pregunta 19 Porque implican un manejo arbitrario de la dinámica económica del país por el gobierno nacional. Porque plantean una mayor presencia del Estado en el sector productivo como agente administrador. Porque implican la injerencia de instituciones financieras extranjeras en la política económica interna. Porque plantean reducir el tamaño del Estado y su participación en la regulación de actividades económicas. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-20-20,social2021:20,06_PRACTICA_SOCIALES.pdf,,20,C,official,Difícil,enhanced_guided,False,assets/pages/expanded/social2021/p014.jpg,"Saber 11.º 2021 14 Considere el siguiente fragmento extraído de un Plan Nacional de Desarrollo de México: “La productividad no sólo se incrementa con las grandes reformas estructurales. El proceso de crecimiento del país también se puede y debe impulsar desde los sectores privado, social y desde todos los órdenes de gobierno. En este sentido, esta estrategia plantea que la Administración Pública Federal busque el incremento de la productividad mediante la eliminación de trabas que impiden el funcionamiento adecuado de la economía, promoviendo la creación de empleos, mejorando la regulación y, de manera especial, simplificando la normatividad y trámites gubernamentales”. Tomado de: Plan nacional de desarrollo 2013- 2018, gobierno de los Estados Unidos de México, p. 23. Disponible en: http://www.snieg.mx/contenidos/espanol/normatividad/MarcoJuridico/PND_2013-2018.pdf ¿Con cuál de los siguientes modelos es afín esta propuesta para mejorar la productividad económica? Pregunta 20 Con el socialismo, porque busca que el Estado tenga un control total de la economía. Con la monarquía, porque centraliza las decisiones económicas en el jefe de Estado. Con el neoliberalismo, porque restringe el rol del Estado a la protección del mercado. Con la democracia, porque invita a todos a tomar parte en las decisiones económicas. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-21-21,social2021:21,06_PRACTICA_SOCIALES.pdf,,21,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p015.jpg,"En el Plan Nacional de Desarrollo de Colombia de la década de los años 1990, se afirma lo siguiente: “La eficiencia no puede ser antagónica con la equidad. Por tanto, en las determinaciones públicas primarán siempre consideraciones para que el juego del mercado no comprometa la equidad ni restrinja el acceso y la participación equitativa de los más pobres”. ¿Cuál de los siguientes enunciados explica la postura crítica de este fragmento, frente al modelo neoliberal? Pregunta 21 Se reconoce el papel central del Estado en la buena gestión y administración de los recursos públicos. Se define el mercado como el principal mecanismo para distribuir eficientemente los beneficios del crecimiento económico. Se afirma que, sin la intervención del Estado, no es posible garantizarle buenas condiciones de vida a toda la población. Se señala implícitamente que la privatización de las empresas del Estado es un mecanismo eficiente para garantizar la equidad. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-22-22,social2021:22,06_PRACTICA_SOCIALES.pdf,,22,C,official,Difícil,enhanced_guided,False,assets/pages/expanded/social2021/p015.jpg,"Saber 11.º 2021 15 Lea detenidamente la siguiente definición de proteccionismo económico: “Se puede definir el proteccionismo como el uso de varios mecanismos con el objetivo principal de proteger a las empresas nacionales de la competencia extranjera. El mecanismo más utilizado es el de aplicar un alto nivel de impuestos a la entrada de productos hechos en otros países (estos impuestos se denominan aranceles). (...) Los aranceles son una barrera ya que son costos que tienen que pagar las empresas al comerciar entre países. Estos costos aumentan el precio del producto y, por lo tanto, dificultan su venta”. Tomado de: http://www.banrepcultural.org/blaavirtual/ayudadetareas/economia/econo89.htm Teniendo en cuenta el fragmento anterior, ¿en cuál de las siguientes condiciones se justificaría el uso del modelo proteccionista en un país? Pregunta 22 Cuando se fabrica tecnología de punta para optimizar la producción de alimentos. Cuando tiene suelos desérticos que impiden la producción de alimentos. Cuando importa un buen número de alimentos que se producen en su territorio. Cuando exporta más alimentos de los que compra en los mercados extranjeros. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-23-23,social2021:23,06_PRACTICA_SOCIALES.pdf,,23,B,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p016.jpg,"El Centro Nacional de Memoria Histórica de Colombia define el desplazamiento forzado como un fenómeno masivo, sistemático, de larga duración y vinculado, en gran medida, a las disputas entre actores armados por el control de territorios estratégicos. Según esta definición, ¿por qué el desplazamiento forzado permite comprender características propias del conflicto armado en Colombia? Pregunta 23 Porque el desplazamiento forzado es un fenómeno social de larga duración que solo se presenta en Colombia. Porque el desplazamiento forzado pone en evidencia, indirectamente, los intereses económicos de los actores en conflicto. Porque el desplazamiento forzado permite determinar el efecto directo del conflicto armado sobre la población urbana. Porque el desplazamiento forzado permite identificar zonas históricamente controladas por un único actor armado. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-24-24,social2021:24,06_PRACTICA_SOCIALES.pdf,,24,D,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p016.jpg,"Saber 11.º 2021 16 Lea atentamente el siguiente planteamiento: “El actual conflicto armado que enluta a vastas regiones y amplios sectores de la población colombiana, afecta de manera directa o indirecta a toda la nación (…) somos conscientes de la nefasta influencia totalizadora de este flagelo sobre los diversos estamentos de la vida nacional. Toda guerra de hecho compromete a la población civil, destruye la economía de las regiones y subvierte los valores sociales. La guerra que desató la subversión y que nos ha obligado a responder, no es una guerra de posiciones con distintivos convencionales y combatientes identificables, como en los enfrentamientos bélicos regulares. Es una guerra irregular, en la cual la guerrilla se camufla dentro de la población civil”. Tomado de: http://otramiradadelconflicto.wikispaces.com/file/view/Discurso%20Carlos%20Casta%C3%B1o.pdf Probablemente, ¿quién elaboró este planteamiento? Pregunta 24 Un empresario, porque señala las consecuencias indirectas del conflicto sobre la economía del país. Un congresista, porque señala las consecuencias del conflicto armado y la necesidad de crear un marco jurídico para la paz. Un investigador, porque se muestra externo al conflicto y califica la confrontación como de carácter irregular y poco convencional. Un paramilitar, porque afirma que fueron las acciones de la guerrilla las que obligaron a su organización a involucrarse en el conflicto. A. B. C. D."
simulacro-2,Sociales y Ciudadanas,EXT-social2021-25-25,social2021:25,06_PRACTICA_SOCIALES.pdf,,25,C,official,Media,enhanced_guided,False,assets/pages/expanded/social2021/p017.jpg,Lea la siguiente lista de problemas: 1. Escasez de recursos naturales no renovables. 2. Pertenencia a partidos políticos contrarios. 3. Crecimiento demográfico de la población rural. 4. Distribución desigual de la propiedad de la tierra. ¿Cuáles de esos problemas son causas del conflicto agrario en Colombia? Pregunta 25 1 y 3. 1 y 4. 2 y 4. 1 y 2. A. B. C. D.
